noteType,noteDirection,index,id,time,cutType,multiplier,score/0,score/1,score/2,timeDeviation,speed,preswing,postswing,distanceToCenter,cutPoint/0,cutPoint/1,cutPoint/2,saberDir/0,saberDir/1,saberDir/2,cutNormal/0,cutNormal/1,cutNormal/2,timeDependence
1,4,8,220,29.9806652,0,8,70,14,30,0.000562667847,65.58192,1.6219424,1.35585,0.0202122331,-0.9176649,1.97731841,0.852677464,-0.2880359,0.916142,-0.278781831,0.8739673,0.378154367,0.305254877,0.305254877
0,1,2,221,30.0917759,0,8,70,13,30,0.014749527,44.263958,1.38242972,1.6926825,0.03552004,0.2656477,0.943012238,1.14863026,-0.241429523,-0.869603,-0.430700064,-0.9671246,0.2472892,0.05931413,0.05931413
1,1,1,222,30.1473312,0,8,70,13,30,0.0007247925,55.7588844,1.47315311,1.20897007,0.0352614969,-0.26777032,0.948459148,0.857685447,0.4106494,-0.8817968,-0.231951356,-0.914019346,-0.3827544,-0.134416148,0.134416148
0,0,11,223,30.2028885,0,8,70,12,30,0.0146560669,53.1671944,1.44864237,1.20576382,0.06277107,0.842883945,2.00546527,1.16121328,0.2990651,0.9214093,-0.248122856,0.909910858,-0.3559162,-0.213039726,0.213039726
1,0,9,224,30.2584438,0,8,70,8,30,0.0007534027,56.1092834,1.30086982,1.61715126,0.140483454,-0.438706338,1.96275723,0.848977149,-0.122578345,0.897601962,-0.423420936,0.9873499,0.158042327,0.0127600431,0.0127600431
0,1,3,225,30.314,0,8,70,4,30,0.01468277,50.3254547,1.44034338,1.44611883,0.225898683,0.6786909,0.9346685,1.18629813,-0.0639162138,-0.9667923,-0.247441545,-0.97968334,0.00191836059,0.200541809,0.200541809
1,7,2,226,30.3695545,0,8,70,13,30,0.0006580353,66.11651,1.62461543,1.12581742,0.0443986058,0.329593658,0.9672545,0.844048858,0.610872865,-0.60222137,-0.5139687,-0.666544259,-0.7273115,0.163514689,0.163514689
0,0,11,227,30.42511,0,8,70,9,30,0.0142211914,56.9368324,1.39614511,1.47650576,0.117771924,0.7888937,2.01007986,1.164988,0.0994220749,0.861152649,-0.498529166,0.9434026,-0.22796765,-0.24087891,0.24087891
1,4,8,228,30.4806652,0,8,70,10,30,0.015089035,67.27471,1.46650767,1.33510971,0.099390626,-0.8079271,2.01531458,1.17407346,-0.192678809,0.8727642,-0.4485058,0.926375,0.324988335,0.190294638,0.190294638
0,1,2,229,30.53622,0,8,70,13,30,0.02840805,53.80483,1.33797765,1.27941811,0.039839346,0.262153417,0.9445784,1.43187213,-0.323268175,-0.9457366,0.0328614525,-0.9499806,0.309840769,0.0391868874,0.0391868874
1,1,1,230,30.5917759,0,8,70,12,30,0.0148715973,62.81964,1.38794422,1.15027547,0.06275353,-0.2441946,0.9624964,1.153274,0.477232724,-0.8787634,0.004879394,-0.8892793,-0.450654149,-0.07805918,0.07805918
0,5,11,231,30.6473312,0,8,70,14,30,0.04235077,57.17564,1.27599156,1.95806348,0.0140132606,0.912186265,1.96310365,1.72643125,0.484178543,0.8748456,0.0147073809,0.869621456,-0.4634062,-0.170332938,0.170332938
1,4,8,232,30.7028885,0,8,70,12,30,0.0288162231,61.7239876,1.36848307,1.89940655,0.0544739328,-0.951118052,1.96750307,1.42582655,-0.186174557,0.9824827,0.008179534,0.938394547,0.189941064,0.288683355,0.288683355
0,6,6,233,30.7584438,0,8,70,14,30,0.04274559,54.633503,1.32357311,2.08008146,0.0111429691,0.309463024,1.46794987,1.73176491,-0.467111915,-0.8098305,0.3549379,-0.849235058,0.5269091,0.0341539457,0.0341539457
0,6,1,234,30.7584438,0,8,70,10,30,0.0146694183,53.62421,1.722687,1.48201632,0.102112412,-0.3600705,1.01676691,1.1359446,-0.7677822,-0.5524999,-0.324429274,-0.5882781,0.808231652,-0.026275903,0.026275903
1,1,4,235,30.9806652,0,8,70,9,30,0.0141124725,42.13529,1.31049609,1.69556022,0.1198051,-1.00987875,1.50719261,1.10149908,-0.266703665,-0.946159959,0.1834409,-0.917145967,0.1956737,-0.3472107,0.3472107
0,5,7,236,31.314,0,8,70,15,30,0.0281105042,27.071558,1.20915484,1.76230991,0.005881846,0.903101265,1.4752059,1.423756,0.854274154,0.5194738,-0.0190424547,0.527258039,-0.839772046,-0.129545867,0.129545867
1,0,1,237,31.42511,0,8,70,10,30,0.0000610351563,26.5277042,1.06290817,1.98451853,0.09187786,-0.381708145,0.895846,0.803882,-0.392634362,0.458494753,0.797258258,0.8893127,0.425764918,0.1668749,0.1668749
0,1,3,238,31.6473312,0,8,70,13,30,0.0008468628,24.5710182,1.64290142,1.76261473,0.0329380035,0.8701427,0.92168206,0.8453761,0.358948141,-0.8677406,-0.3437769,-0.9064706,-0.403178543,0.125531614,0.125531614
1,7,2,239,31.8695545,0,8,70,13,30,0.0145740509,27.4971123,1.39457417,1.48815787,0.0493499637,0.266769469,0.898183167,1.14665914,0.7176568,-0.6122394,-0.3318607,-0.6733656,-0.7307558,-0.112138733,0.112138733
0,0,7,240,32.0917778,0,8,70,5,30,0.0147514343,24.8956547,1.32045007,1.46233785,0.207973436,0.704208136,1.5521915,1.15587258,0.339695156,0.9378537,0.0709761,0.941427231,-0.329629362,-0.07112713,0.07112713
1,4,8,241,32.314,0,8,70,10,30,0.0145606995,28.0920525,1.381361,1.53299928,0.09868878,-0.9726612,1.9167887,1.10110724,-0.5785816,0.6720275,-0.462192982,0.736265838,0.6724096,0.07601264,0.07601264
0,6,1,242,32.53622,0,8,70,12,30,0.0290184021,23.1440849,1.2141583,1.56729352,0.0562876463,-0.341125757,0.9704459,1.39475,-0.6358122,-0.715127945,-0.290404528,-0.730635345,0.6809641,-0.04959721,0.04959721
1,7,2,243,32.7584419,0,8,70,10,30,0.0426216125,26.8901539,1.67106271,1.27476406,0.09930736,0.233824223,0.854912,1.69103754,0.7496539,-0.649766,-0.125790581,-0.6663736,-0.7442314,-0.0454540029,0.0454540029
0,5,7,244,32.9806671,0,8,70,11,30,0.0430450439,24.8939648,1.28705,1.54781771,0.08808184,0.849533737,1.54555023,1.72276616,0.8172092,0.5731369,-0.0606886223,0.5729479,-0.816123962,-0.07531351,0.07531351
1,4,4,245,33.20289,0,8,70,8,30,0.0288162231,21.8014488,1.14683723,1.68447876,0.134960711,-0.991732657,1.388426,1.37763488,-0.720026731,0.693879068,0.009663583,0.6796986,0.6777853,0.280387074,0.280387074
0,1,2,246,33.42511,0,8,70,14,30,0.014465332,20.3670273,1.29893482,1.6825211,0.0261130929,0.274071366,0.937341869,1.0991981,-0.0972231552,-0.975909948,-0.19531399,-0.992936134,0.118148632,-0.0108980238,0.0108980238
1,1,1,247,33.7584419,0,8,70,8,30,0.0290718079,18.5293922,1.36131072,1.5716511,0.13885282,-0.437960535,0.933906,1.39339924,-0.0155367395,-0.9864879,-0.163095638,-0.993573844,0.01296691,-0.112440765,0.112440765
0,0,10,248,33.8695526,0,8,70,9,30,0.0150604248,28.4877338,1.31424975,1.46030879,0.114617944,0.1902234,2.00141644,1.09008229,0.2056084,0.9582235,-0.198828608,0.957761168,-0.16049242,0.23861213,0.23861213
1,4,4,249,34.0917778,0,8,70,14,30,0.0151176453,22.2441387,1.24050736,1.50409281,0.02890864,-0.922597,1.46731853,1.104743,-0.605701447,0.793069661,0.0645469,0.7816683,0.562192,0.270064354,0.270064354
0,1,2,250,34.0917778,0,8,70,15,30,0.0151176453,27.7648716,1.32006752,1.834333,0.001668334,0.301668257,0.9341881,1.11256564,0.0127794528,-0.9823473,-0.186628833,-0.999955,0.00193382427,-0.0092907995,0.0092907995
1,1,1,251,34.314,0,8,70,1,30,0.0431251526,33.2196,1.24393392,1.32038236,0.2713756,-0.5452165,0.827990949,1.644399,0.3803439,-0.923955262,0.0405620933,-0.9036057,-0.371008545,-0.214125276,0.214125276
0,5,7,252,34.42511,0,8,70,9,30,0.0431518555,26.89442,1.20456731,1.53626311,0.122321725,0.8092697,1.5545224,1.72393084,0.6806894,0.7305027,0.0550245531,0.741735041,-0.661484957,-0.110756271,0.110756271
1,4,4,253,34.42511,0,8,70,15,30,0.0155639648,34.2947922,1.09303367,2.07126331,0.006585479,-0.8948639,1.48720443,1.13264525,-0.625920832,0.759290457,0.178048328,0.779919267,0.5644623,0.270385325,0.270385325
0,1,2,254,34.53622,0,8,70,12,30,0.002040863,35.3841476,1.2739861,1.47971642,0.05401843,0.2473809,0.9471531,0.8476434,-0.2238313,-0.972164035,-0.06925728,-0.9740956,0.22590068,-0.0103293955,0.0103293955
1,1,9,255,34.7584419,0,8,69,1,30,0.0151557922,29.0755024,0.9802733,2.50457025,0.276667118,-0.5720604,1.98727512,1.096791,-0.1830516,-0.402816176,0.8967894,-0.9833494,0.0154650807,-0.181066245,0.181066245
1,1,5,256,34.7677765,0,8,70,9,30,0.0103302,34.9251175,1.23343062,2.0842948,0.113385729,-0.4127844,1.4737246,1.043224,0.0471327528,-0.7855732,0.616970956,-0.9946965,-0.0933904,-0.04309523,0.04309523
1,1,1,257,34.77689,0,8,70,10,30,-0.0221824646,36.171917,1.53051877,1.58323991,0.105189383,-0.199251965,0.963524,0.370477,0.24654229,-0.815440834,-0.523710966,-0.957777739,-0.287329853,0.010171473,0.010171473
0,1,3,258,35.8695526,0,8,70,13,30,0.0300750732,29.75739,1.17490792,1.377368,0.0305741429,0.929297447,0.937709,1.41797471,0.1370031,-0.964939356,-0.223879814,-0.9582411,-0.189837828,0.213859037,0.213859037
1,1,0,259,35.8695526,0,8,70,13,30,0.00175476074,24.2592373,1.367419,1.38831043,0.0436513424,-0.8593047,0.928163648,0.8414029,-0.0879436,-0.9746372,-0.205787018,-0.93228054,0.155558139,-0.326580435,0.326580435
0,0,11,260,35.9806671,0,8,70,12,30,0.03010559,48.79713,1.209133,1.24792862,0.0506717563,0.851240456,1.9831543,1.44356883,0.04524824,0.9288058,-0.367793739,0.9622634,-0.117525175,-0.245432481,0.245432481
1,0,8,261,36.0917778,0,8,70,14,30,0.0304985046,31.7186832,1.27855754,1.414707,0.0203012526,-0.919488668,1.97385454,1.43102241,-0.137332752,0.98432374,-0.1106641,0.9599732,0.154699564,0.233494088,0.233494088
0,6,1,262,36.0917778,0,8,70,14,30,0.0304985046,46.0274277,1.36916506,1.28923953,0.01640606,-0.287695616,0.9210929,1.43741524,-0.6472031,-0.747906744,-0.147524759,-0.7499916,0.653731942,-0.100733466,0.100733466
0,5,11,263,36.20289,0,8,70,0,30,0.0304031372,54.68883,1.43210793,1.22481334,0.3005002,0.63841486,2.12428951,1.42152548,0.478557318,0.843891144,-0.242550343,0.870498955,-0.4899984,0.04618478,0.04618478
0,1,2,264,36.314,0,8,70,12,30,0.03030777,51.11807,1.28140879,1.45033419,0.0593506247,0.358242661,0.921156168,1.42313647,-0.1825246,-0.982507,0.03694162,-0.9813319,0.180303231,0.0669214949,0.0669214949
1,1,1,265,36.314,0,8,70,4,30,0.00247573853,29.1420078,1.34849536,1.579087,0.228341058,-0.5224868,0.9334978,0.7864392,0.04145957,-0.968917847,-0.243883938,-0.9743618,-0.006332109,-0.224897653,0.224897653
0,0,11,266,36.42511,0,8,70,9,30,0.0165405273,51.1726875,1.3729012,1.27452564,0.12649031,0.783508,2.029007,1.15968573,0.331901729,0.923148751,-0.194004223,0.9209564,-0.366720021,-0.131742671,0.131742671
1,4,8,267,36.53622,0,8,70,10,30,0.04452133,33.0001,1.31237793,1.53515053,0.09228659,-0.813096642,1.99734616,1.74501228,-0.287463129,0.94389075,-0.162589252,0.941669,0.318185538,0.109625041,0.109625041
0,1,3,268,36.53622,0,8,70,9,30,0.016078949,48.8430939,1.29798293,1.23005128,0.12792027,0.776896954,0.938382447,1.16911662,-0.1464933,-0.9225033,-0.3571097,-0.9623423,0.0335562974,0.269761384,0.269761384
0,0,11,269,36.64733,0,8,70,13,30,0.0303878784,53.5569038,1.17537355,1.57567823,0.0329968929,0.86821413,1.98059583,1.447903,0.006483179,0.919059932,-0.3940645,0.963299632,-0.107372731,-0.2460181,0.2460181
0,1,7,270,36.7584419,0,8,70,8,30,0.0443305969,50.40378,1.05988121,1.71700919,0.1464678,1.03281617,1.51691031,1.68863261,0.365541875,-0.915409267,0.168537915,-0.9067944,-0.299934536,0.296248645,0.296248645
1,7,2,271,36.7584419,0,8,70,13,30,0.030292511,36.997818,1.51765668,1.4961952,0.0322505832,0.2751372,0.9113669,1.4368403,0.603305638,-0.74949193,-0.2725511,-0.7709268,-0.6354477,0.0433377177,0.0433377177
0,0,10,272,36.8695526,0,8,70,9,30,0.04411316,55.6460342,1.25605643,1.63640356,0.12541008,0.417624623,2.01045632,1.72460759,-0.3408236,0.931276739,-0.128696576,0.93792,0.33621335,-0.0852448046,0.0852448046
1,4,8,273,36.9806671,0,8,70,12,30,0.0440216064,34.348156,1.48106265,1.63452935,0.06980577,-0.8374057,1.99842978,1.73724735,-0.3469281,0.8667953,-0.358199418,0.8966929,0.430749029,0.101966843,0.101966843
0,1,2,274,36.9806671,0,8,70,14,30,0.0302276611,52.01317,1.38068867,1.0937295,0.0117281973,0.2892748,0.936457753,1.43930924,-0.412280619,-0.8174862,-0.4021703,-0.91448015,0.39085564,0.104680419,0.104680419
0,0,10,275,37.0917778,0,8,70,11,30,0.0584526062,51.99271,1.09037471,1.56289458,0.0726017654,0.2275505,1.95521784,2.032243,-0.0115868887,0.983016133,0.183153242,0.997903049,0.00651651574,0.06439999,0.06439999
0,6,1,276,37.20289,0,8,70,15,30,0.0446853638,52.7200127,1.40427,1.35709226,0.009400815,-0.29181987,0.9237664,1.74224353,-0.453894973,-0.8702058,-0.1916279,-0.87015146,0.472703576,-0.139240175,0.139240175
1,1,4,277,37.20289,0,8,70,13,30,0.0166091919,28.0331345,1.26498735,1.74004972,0.04840952,-0.8536729,1.4800297,1.159398,-0.1560718,-0.932390869,0.326019555,-0.9569837,0.06718521,-0.282256156,0.282256156
0,5,11,278,37.314,0,8,70,13,30,0.017124176,48.062336,1.49479127,1.061892,0.046698153,0.8730183,2.020203,1.15552127,0.7915176,0.5166566,-0.326444179,0.5777901,-0.8084089,0.112400115,0.112400115
1,0,9,279,37.42511,0,8,70,13,30,0.016784668,29.5104065,1.23927259,1.60534716,0.036149472,-0.264106959,1.98240232,1.14391422,0.0053021065,0.9992955,-0.03715279,0.9929067,-0.00410468131,-0.1188265,0.1188265
0,1,2,280,37.42511,0,8,70,11,30,0.016784668,46.43468,1.32532346,1.48210466,0.0896778256,0.2109336,0.9421154,1.14160562,-0.09150519,-0.995299757,-0.03170505,-0.993182063,0.09036739,-0.0736419559,0.0736419559
0,0,11,281,37.53622,0,8,70,0,30,0.0169334412,50.23415,1.43591559,1.33099675,0.308993518,0.5951109,2.009911,1.19561756,0.07605958,0.9958511,0.0499554165,0.9867169,-0.0886858851,-0.136104941,0.136104941
1,1,1,282,37.64733,0,8,70,12,30,0.0170822144,34.5094833,1.49763858,1.56306231,0.0570582971,-0.3538224,0.9174138,1.14682484,0.302545935,-0.953124344,-0.00447131554,-0.9432876,-0.290292233,-0.161055684,0.161055684
0,1,3,283,37.64733,0,8,70,11,30,0.0170822144,49.6326065,1.25163913,1.13423538,0.0830178857,0.8202477,0.926062047,1.17766821,-0.00210872432,-0.9449122,-0.327317119,-0.9606643,-0.0953450054,0.2608328,0.2608328
0,0,11,284,37.7584419,0,8,70,9,30,0.0309028625,53.0945435,1.20628738,1.35641932,0.123075366,0.7816347,1.96890938,1.4818629,-0.07588369,0.993309557,-0.08705097,0.9617305,0.06396848,-0.2664258,0.2664258
1,0,9,285,37.8695526,0,8,70,12,30,0.0310516357,30.9532146,1.32820678,2.04832673,0.0572400577,-0.3550955,1.96190345,1.45192218,-0.247228846,0.9644262,-0.09359458,0.962533653,0.2585597,-0.08170577,0.08170577
0,1,2,286,37.8695526,0,8,70,15,30,0.0310516357,52.629734,1.43730855,1.17587042,0.00131962821,0.301265657,0.9313335,1.44718969,-0.294768751,-0.9354253,-0.195168659,-0.9590875,0.27995038,0.0421783924,0.0421783924
0,5,11,287,37.9806671,0,8,70,5,30,0.044631958,53.55385,1.29843354,1.366995,0.209204391,0.700611353,2.02617121,1.76049018,0.262854725,0.944901347,-0.195112124,0.9530809,-0.2785497,-0.118519813,0.118519813
0,6,1,288,38.0917778,0,8,70,12,30,0.0309867859,50.4788551,1.4268533,1.12029362,0.0583068132,-0.335459054,0.97799015,1.44305539,-0.673855245,-0.5169335,-0.5279195,-0.6081456,0.793623149,-0.0179228932,0.0179228932
1,1,4,289,38.0917778,0,8,70,13,30,0.01707077,28.8973331,1.408638,1.750981,0.048707068,-0.8538283,1.47482085,1.16185129,-0.223339662,-0.952709556,0.206067771,-0.947946668,0.171770021,-0.268127322,0.268127322
0,5,11,290,38.20289,0,8,70,10,30,0.0448074341,51.0233727,1.3367846,1.38671386,0.1082955,0.8185845,2.039173,1.73957264,0.6504087,0.7467574,-0.13900353,0.7517905,-0.659398556,-0.002198726,0.002198726
0,1,2,291,38.314,0,8,70,7,30,0.0173683167,46.7129364,1.27812839,1.21934175,0.157989547,0.156982467,1.00084043,1.15755713,-0.3937254,-0.828328252,-0.398563355,-0.9052342,0.423423022,0.0355519056,0.0355519056
1,0,9,292,38.314,0,8,70,10,30,0.00308609,29.1923466,1.38369358,1.64104152,0.09267175,-0.209311977,1.97079933,0.8364753,0.126142621,0.978248656,-0.164674252,0.9785942,-0.151972,-0.138773113,0.138773113
0,5,11,293,38.42511,0,8,70,8,30,0.0314331055,47.8385735,1.23217773,1.16479659,0.141331151,0.773648262,2.03871679,1.46384525,0.428816885,0.8967513,-0.109330878,0.8940122,-0.4402257,-0.0833264,0.0833264
0,1,2,294,38.53622,0,8,70,11,30,0.03145981,49.13449,1.20682716,1.11271346,0.08498179,0.382965028,0.914564669,1.44460464,-0.1999128,-0.9741416,-0.1052758,-0.9762682,0.200654343,0.0814764649,0.0814764649
1,1,1,295,38.53622,0,8,70,14,30,0.0171775818,36.33653,1.51240635,1.545788,0.0282381289,-0.32725203,0.927365661,1.14646912,0.239422172,-0.968745,0.06488608,-0.9650786,-0.2337474,-0.118260324,0.118260324
0,0,10,296,38.64733,0,8,70,3,30,0.03160858,48.3457031,1.13777149,1.496868,0.249849826,0.5436149,1.92167628,1.45028615,0.190647364,0.939267337,-0.285360068,0.975045562,-0.219044089,-0.0361381173,0.0361381173
1,0,9,297,38.7584419,0,8,70,13,30,0.0315132141,31.9481373,1.25735378,2.048531,0.0347076543,-0.33360675,1.96810007,1.462693,-0.24389255,0.96438086,-0.102401078,0.968280256,0.240750387,-0.06687781,0.06687781
0,1,3,298,38.7584419,0,8,70,11,30,0.0315132141,50.3649673,1.371013,1.193819,0.0797344446,0.9755162,0.9383677,1.43569064,0.0140802553,-0.9813106,-0.191914916,-0.947095633,-0.0848126,0.3095425,0.3095425
0,0,11,299,38.8695526,0,8,70,9,30,0.04423523,57.93311,1.20925474,1.22063279,0.118931323,1.01238537,1.969729,1.69343984,-0.09151126,0.967563868,-0.235469386,0.94495976,0.012860015,-0.326933861,0.326933861
0,1,7,300,38.9806671,0,8,69,0,30,0.0448761,51.96866,0.990278065,1.584223,0.328254342,1.18211377,1.58331525,1.61703873,0.408836454,-0.9062313,0.107692383,-0.8594364,-0.337032974,0.384419024,0.384419024
1,7,2,301,38.9806671,0,8,70,11,30,0.00288391113,38.72727,1.89811158,1.27659416,0.0733194947,0.242705986,0.88920176,0.8558012,0.5770611,-0.6963899,-0.42666325,-0.7814298,-0.623769641,0.01670608,0.01670608
0,0,11,302,39.0917778,0,8,70,14,30,0.0309867859,57.8009949,1.1611805,1.47742712,0.0139142871,0.887115836,1.9743439,1.462184,-0.2120353,0.969530344,-0.122686408,0.9259689,0.172049373,-0.336126149,0.336126149
1,4,8,303,39.20289,0,8,70,13,30,0.03174591,35.6856422,1.37880945,2.06180334,0.04518673,-0.861203253,1.999046,1.47887516,-0.4466915,0.8632738,-0.234999865,0.858588457,0.502718449,0.100499123,0.100499123
0,1,2,304,39.20289,0,8,70,14,30,0.0173416138,52.7383423,1.35986125,1.19282269,0.0189848822,0.318256855,0.92891407,1.1684252,-0.2769715,-0.9401847,-0.198342,-0.9616513,0.265108168,0.07031679,0.07031679
0,5,11,305,39.314,0,8,70,3,30,0.0318946838,53.4370346,1.30976522,1.27660525,0.24057889,0.6733722,2.05420947,1.501163,0.327970415,0.9430187,-0.05613432,0.942010641,-0.3240552,-0.0872027352,0.0872027352
0,6,1,306,39.42511,0,8,70,13,30,0.0178833,52.352787,1.43023384,1.06825876,0.046451807,-0.329506755,0.9697313,1.18027544,-0.688409448,-0.5616839,-0.45891577,-0.6352118,0.7717393,-0.0304045826,0.0304045826
1,1,0,307,39.4806671,0,8,70,11,30,0.0176544189,30.3026485,1.55562925,1.32040358,0.08964831,-0.814982831,0.9410769,1.20323122,0.151824132,-0.971216,-0.183545187,-0.948341668,-0.07994274,-0.307013482,0.307013482
0,5,11,308,39.53622,0,8,70,13,30,0.03194809,56.7706757,1.42455888,1.19524634,0.0424160957,0.866688132,2.002155,1.48922348,0.579795361,0.7807016,-0.233114555,0.785360038,-0.6114573,-0.09659144,0.09659144
1,0,8,309,39.5917778,0,8,70,8,30,0.004131317,41.9631271,1.23784816,1.86214554,0.1458945,-0.7585816,1.99533045,0.9290357,-0.0216955021,0.984208763,-0.175677165,0.96931994,0.07205364,0.235004485,0.235004485
0,1,2,310,39.64733,0,8,70,10,30,0.03160858,53.3076439,1.40212774,1.55481315,0.105909355,0.199896157,0.9658717,1.47989237,-0.328375518,-0.9382404,-0.108969748,-0.9451842,0.323737144,0.04267502,0.04267502
1,1,1,311,39.9806671,0,8,70,11,30,0.0313262939,32.5318222,1.57386291,1.16252971,0.0778514743,-0.37308085,0.907515943,1.45927489,0.305421084,-0.9501403,0.06286093,-0.9387214,-0.30993703,-0.150802538,0.150802538
0,5,11,312,40.03622,0,8,70,15,30,0.0454978943,33.6828957,1.3608712,1.57811177,0.00322642922,0.902702749,1.96549225,1.77201962,0.541738749,0.8381573,-0.06333628,0.8376833,-0.538219631,-0.09277184,0.09277184
1,0,9,313,40.0917778,0,8,70,13,30,0.00437545776,42.97075,1.1843282,1.7104131,0.0301539823,-0.2710152,1.99125028,0.9049091,-0.2554739,0.903897166,-0.3430787,0.961226463,0.2138946,-0.174048513,0.174048513
0,1,3,314,40.314,0,8,70,10,30,0.0325050354,26.5738144,1.35727978,1.48629165,0.109811366,0.7925656,0.918619037,1.51519477,0.0909906551,-0.984414756,-0.150493845,-0.9783546,-0.116303563,0.171160668,0.171160668
1,1,2,315,40.314,0,8,70,8,30,0.01846695,39.87517,1.61635888,1.19026375,0.13355124,0.185453653,0.865280569,1.2036134,0.495612442,-0.830217063,-0.2551624,-0.8576959,-0.513138235,0.0323562324,0.0323562324
0,0,10,316,40.53622,0,8,70,8,30,0.0461082458,30.4926872,1.40481842,1.65654051,0.140919745,0.1619468,1.94127941,1.77789485,-0.1591358,0.9786381,-0.130166486,0.9796585,0.18074277,0.0871862248,0.0871862248
1,4,8,317,40.53622,0,8,70,6,30,0.03194809,33.5633,1.30367959,1.62814081,0.189028189,-0.7271868,2.05211043,1.50052321,-0.333718866,0.879762232,-0.338600278,0.9142193,0.401478678,0.05493577,0.05493577
1,1,1,318,40.64733,0,8,70,14,30,-0.00904083252,45.7174149,1.59123278,1.171035,0.0205085948,-0.28093034,0.941782832,0.6205336,0.38552475,-0.8948746,-0.2248778,-0.9298388,-0.3459488,-0.125376761,0.125376761
0,1,2,319,40.7584419,0,8,70,15,30,0.0328559875,31.972477,1.49102914,1.47375548,0.00623014569,0.3062002,0.93074584,1.495402,-0.09422099,-0.9728348,-0.211458683,-0.995193243,0.09100738,0.0361694843,0.0361694843
1,4,8,320,40.7584419,0,8,70,8,30,-0.0091362,49.6988258,1.30095387,1.59912872,0.13612105,-0.773782134,2.00610971,0.6577945,-0.08131235,0.974715948,-0.208127514,0.9272472,0.160595059,0.338262945,0.338262945
0,5,11,321,40.8695526,0,8,70,9,30,0.03251648,47.8604965,1.35614479,1.32768452,0.125130817,0.785609245,2.02210164,1.51254094,0.368663967,0.9241512,-0.10015738,0.914169669,-0.369183332,-0.167324871,0.167324871
0,6,1,322,40.9806671,0,8,70,12,30,0.01838684,46.2464066,1.48072553,1.25482512,0.0661671758,-0.248849735,0.8920061,1.19336832,-0.6272852,-0.7576773,-0.180106431,-0.7730461,0.6319557,-0.0550616235,0.0550616235
1,1,0,323,41.03622,0,8,70,11,30,0.0179100037,38.45667,1.53063762,1.54354572,0.0849554241,-0.8234635,0.953822255,1.20816565,0.312527657,-0.940515041,-0.133259088,-0.900902569,-0.234745085,-0.365060747,0.365060747
0,5,11,324,41.0917778,0,8,70,15,28,0.004863739,53.1053619,1.60167813,0.9236852,0.00223457813,0.8985022,1.98641992,0.9054112,0.6862152,0.6150828,-0.3883063,0.6703077,-0.7420639,-0.005401835,0.005401835
1,0,8,325,41.14733,0,8,70,11,30,0.004142761,50.0281525,1.44377613,1.176702,0.08638537,-0.8173735,1.9933002,0.9080942,0.009785633,0.9418539,-0.33588025,0.9564879,0.09819803,0.2747514,0.2747514
0,1,2,326,41.20289,0,8,70,11,30,0.00476837158,49.4171867,1.28598237,1.59943175,0.08509987,0.219583958,0.9620506,0.8991351,-0.328766763,-0.9394891,-0.09629384,-0.944960952,0.319191426,0.0718735158,0.0718735158
1,1,1,327,41.2584419,0,8,70,14,30,-0.0091362,57.6596146,1.30579126,1.41483414,0.027262181,-0.275380045,0.946065,0.6031265,0.444987,-0.8227307,-0.3536959,-0.903081238,-0.417537659,-0.100532591,0.100532591
0,5,11,328,41.314,0,8,70,10,30,-0.009120941,56.9556351,1.66656911,1.00809908,0.09163916,0.832514167,2.04624319,0.5975099,0.4607733,0.461229771,-0.7582579,0.7364306,-0.6764751,0.00719189644,0.00719189644
0,6,1,329,41.42511,0,8,70,12,30,0.004699707,60.2150459,1.647162,1.28391492,0.05417669,-0.332219452,0.9784319,0.882696331,-0.7241551,-0.5204189,-0.452508,-0.59471035,0.803707659,-0.0193290263,0.0193290263
1,7,2,330,41.4806671,0,8,70,12,30,0.00495910645,67.508255,1.38770878,1.0339092,0.06683576,0.270013034,0.8769866,0.873650968,0.8345771,-0.281512171,-0.4735315,-0.44866693,-0.8662216,-0.2199052,0.2199052
1,4,8,331,41.3695526,1,4,0,0,0,0,0,0,0,0,,,,,,,,,,0
0,5,11,332,41.53622,0,4,70,13,30,0.00448226929,58.38101,1.69160247,1.21349347,0.0480905771,0.8686293,2.02112532,0.8776504,0.644236445,0.5045273,-0.5748144,0.6523267,-0.755510151,0.060617283,0.060617283
1,4,8,333,41.5917778,0,4,70,11,30,0.0193901062,73.663475,1.53408635,1.24415493,0.07839817,-0.962876856,1.93629158,1.1825912,-0.489214718,0.799609065,-0.3482733,0.80201894,0.579754531,0.14370203,0.14370203
0,1,2,334,41.64733,0,4,70,11,30,0.01903534,55.3763657,1.28631151,1.59551466,0.07133056,0.2298995,0.9469277,1.18604445,-0.187751055,-0.975257754,-0.116712578,-0.982755661,0.184899569,0.00185759366,0.00185759366
1,1,1,335,41.70289,0,4,70,13,30,0.004890442,64.39045,1.3094424,1.503935,0.041806668,-0.338838,0.92093873,0.88497293,0.320247531,-0.9368805,0.140344113,-0.928991,-0.3335537,-0.160368472,0.160368472
0,0,11,336,41.7584419,0,4,70,6,30,0.004901886,55.80185,1.51988244,1.425022,0.182205737,0.73481524,2.05790877,0.9153852,0.313740134,0.848177433,-0.4268045,0.906584263,-0.401470661,-0.130101562,0.130101562
1,0,8,337,41.814,0,4,70,14,27,-0.009120941,69.09682,1.66051793,0.8881281,0.01714442,-0.884548247,1.98964107,0.6070808,-0.173527539,0.9180339,-0.356513619,0.9012735,0.314354628,0.298139632,0.298139632
